unique_id,ds,Naive,SeasonalNaive,AutoETS,AutoARIMA,LGBMRegressor,NBEATS,NHITS
hotel_28,2023-06-25,0.0,0.0,0.008391101010824461,-2.167846191242847e-05,6.759218157051711e-05,-0.00014144927,-0.00057378225
hotel_28,2023-06-26,0.0,0.0,0.008466188792888133,-5.494349734604763e-05,0.0023393973780375856,-0.0020149425,0.00066099875
hotel_28,2023-06-27,0.0,0.0,0.00555630906273135,-5.565231119376597e-05,0.003617784478600483,-0.00318487,-0.0007756967
hotel_28,2023-06-28,0.0,0.0,0.002124819814513689,-5.5622634071639944e-05,0.003617784478600483,-0.002461888,-0.002079308
hotel_28,2023-06-29,0.0,0.0,-0.0007934133995693635,-5.568502372843148e-05,0.007132543788599145,0.0010502115,-0.00027201697
hotel_28,2023-06-30,0.0,0.0,-0.0013717229619371538,-5.571349035028261e-05,0.009238189975575874,-0.002489835,0.00012353808
hotel_35,2023-06-03,0.55078125,0.515625,0.5229484063078094,0.5381670586237031,0.5737092412219055,0.53481835,0.545676
hotel_35,2023-06-04,0.55078125,0.6015625,0.5068543749575442,0.5299888085912816,0.4993412360036737,0.57315135,0.57077265
hotel_35,2023-06-05,0.55078125,0.654296875,0.5720222699067338,0.5704549794414192,0.5793592211285095,0.6170416,0.65248066
hotel_35,2023-06-06,0.55078125,0.63671875,0.6117736796790747,0.5809117305655382,0.6468817719223203,0.657372,0.6965461
hotel_35,2023-06-07,0.55078125,0.529296875,0.6077387983316962,0.5576492813561517,0.6957448100499515,0.6483936,0.662478
hotel_35,2023-06-08,0.55078125,0.53125,0.5874570023570584,0.5393713040830811,0.6901985850538054,0.5835104,0.63324356
hotel_35,2023-06-09,0.55078125,0.55078125,0.5545927122659294,0.5302040903872457,0.7176581448517702,0.56581444,0.60387754
hotel_35,2023-06-10,0.55078125,0.515625,0.5229484063078094,0.5185861528309728,0.7423588143722545,0.5384809,0.5700044
hotel_35,2023-06-11,0.55078125,0.6015625,0.5068543749575442,0.5110538112514087,0.5790820691780688,0.5623239,0.5847021
hotel_35,2023-06-12,0.55078125,0.654296875,0.5720222699067338,0.54832401209534,0.6808760431469519,0.6334502,0.65632975
hotel_35,2023-06-13,0.55078125,0.63671875,0.6117736796790747,0.5579549014625161,0.7318310254948063,0.6844829,0.6957435
hotel_35,2023-06-14,0.55078125,0.529296875,0.6077387983316962,0.5365296928020175,0.7493662431739883,0.6501031,0.6682807
hotel_35,2023-06-15,0.55078125,0.53125,0.5874570023570584,0.5196952884174021,0.7366464055498524,0.60364044,0.6339475
hotel_35,2023-06-16,0.55078125,0.55078125,0.5545927122659294,0.5112520903473811,0.7564036230803162,0.5625677,0.6114638
hotel_35,2023-06-17,0.55078125,0.515625,0.5229484063078094,0.5005517236702837,0.7495722953654255,0.53910756,0.57181984
hotel_35,2023-06-18,0.55078125,0.6015625,0.5068543749575442,0.49361427746280556,0.5858523721764003,0.5676433,0.5777243
hotel_35,2023-06-19,0.55078125,0.654296875,0.5720222699067338,0.5279409222074058,0.6793056230921918,0.60980475,0.6529747
hotel_35,2023-06-20,0.55078125,0.63671875,0.6117736796790747,0.5368111753961657,0.7204312850925388,0.67794454,0.69102174
hotel_35,2023-06-21,0.55078125,0.529296875,0.6077387983316962,0.5170781042129009,0.7626619614709744,0.64825743,0.6685256
hotel_35,2023-06-22,0.55078125,0.53125,0.5874570023570584,0.5015732610483188,0.7522171230315885,0.5970441,0.63838273
hotel_35,2023-06-23,0.55078125,0.55078125,0.5545927122659294,0.4937968967117929,0.7845737627788248,0.57125884,0.60738146
hotel_35,2023-06-24,0.55078125,0.515625,0.5229484063078094,0.4839416322580331,0.8100885175947611,0.5396865,0.57176864
hotel_35,2023-06-25,0.55078125,0.6015625,0.5068543749575442,0.47755209729426723,0.6358791916834083,0.5552442,0.5930373
hotel_35,2023-06-26,0.55078125,0.654296875,0.5720222699067338,0.5091676644964993,0.710615263783264,0.63559717,0.6697785
hotel_35,2023-06-27,0.55078125,0.63671875,0.6117736796790747,0.5173373556468167,0.7388466120182197,0.6639381,0.7000294
hotel_35,2023-06-28,0.55078125,0.529296875,0.6077387983316962,0.4991627789370124,0.766586755585216,0.66289824,0.67827487
hotel_35,2023-06-29,0.55078125,0.53125,0.5874570023570584,0.4848824898299034,0.7509656931129546,0.6251745,0.6443715
hotel_35,2023-06-30,0.55078125,0.55078125,0.5545927122659294,0.4777202934923441,0.7769647099457468,0.5856017,0.62569886
hotel_42,2023-06-03,0.5789473684210527,1.0,0.6235235371777318,0.7082569582315709,0.7515667227259683,0.6121097,0.639886
