unique_id,ds,cutoff,NBEATS,NHITS,y
hotel_42,2023-04-06,2023-03-10,0.7717196,0.728079,0.6882591093117408
hotel_42,2023-04-07,2023-03-10,0.68711966,0.55442184,0.5060728744939271
hotel_42,2023-04-08,2023-04-07,0.6433493,0.5634632,0.26720647773279355
hotel_42,2023-04-09,2023-04-07,0.52444726,0.55828834,0.12955465587044535
hotel_42,2023-04-10,2023-04-07,0.5367277,0.5927267,0.2631578947368421
hotel_42,2023-04-11,2023-04-07,0.71433616,0.6923838,0.3360323886639676
hotel_42,2023-04-12,2023-04-07,0.6628722,0.74188066,0.5182186234817814
hotel_42,2023-04-13,2023-04-07,0.54976165,0.6649267,0.6558704453441295
hotel_42,2023-04-14,2023-04-07,0.6559341,0.5854555,0.8218623481781376
hotel_42,2023-04-15,2023-04-07,0.7232357,0.6460123,0.8380566801619433
hotel_42,2023-04-16,2023-04-07,0.54048723,0.61058295,0.6882591093117408
hotel_42,2023-04-17,2023-04-07,0.6155293,0.61045605,0.9595141700404858
hotel_42,2023-04-18,2023-04-07,0.7445959,0.7044085,0.8825910931174089
hotel_42,2023-04-19,2023-04-07,0.68210024,0.7325851,0.9838056680161943
hotel_42,2023-04-20,2023-04-07,0.5311493,0.6366868,0.9352226720647774
hotel_42,2023-04-21,2023-04-07,0.6200249,0.59989476,0.6356275303643725
hotel_42,2023-04-22,2023-04-07,0.77890813,0.65495646,0.8340080971659919
hotel_42,2023-04-23,2023-04-07,0.55879223,0.6446444,0.5060728744939271
hotel_42,2023-04-24,2023-04-07,0.59344393,0.6421309,0.7894736842105263
hotel_42,2023-04-25,2023-04-07,0.7666862,0.6906492,0.9352226720647774
hotel_42,2023-04-26,2023-04-07,0.7379221,0.74433255,1.0
hotel_42,2023-04-27,2023-04-07,0.5006704,0.63869774,1.0161943319838056
hotel_42,2023-04-28,2023-04-07,0.6109422,0.5910693,0.951417004048583
hotel_42,2023-04-29,2023-04-07,0.7541459,0.64212984,0.7044534412955465
hotel_42,2023-04-30,2023-04-07,0.5270298,0.64592195,0.44129554655870445
hotel_42,2023-05-01,2023-04-07,0.5923015,0.65611404,0.7004048582995951
hotel_42,2023-05-02,2023-04-07,0.81279886,0.7163634,0.9149797570850202
hotel_42,2023-05-03,2023-04-07,0.72124577,0.7705571,0.9554655870445344
hotel_42,2023-05-04,2023-04-07,0.5721525,0.6706852,0.8461538461538461
hotel_42,2023-05-05,2023-04-07,0.62763184,0.6061355,0.9919028340080972
hotel_42,2023-05-06,2023-05-05,0.9244113,0.9019905,0.9878542510121457
hotel_42,2023-05-07,2023-05-05,0.7231759,0.7406837,0.4534412955465587
hotel_42,2023-05-08,2023-05-05,0.81108725,0.79057837,0.8947368421052632
hotel_42,2023-05-09,2023-05-05,0.8860941,0.8728807,0.951417004048583
hotel_42,2023-05-10,2023-05-05,0.8798573,0.907237,0.5384615384615384
hotel_42,2023-05-11,2023-05-05,0.899933,0.9413858,0.44129554655870445
hotel_42,2023-05-12,2023-05-05,0.93262815,0.98511875,0.5910931174089069
hotel_42,2023-05-13,2023-05-05,0.8836383,0.8716006,0.7044534412955465
hotel_42,2023-05-14,2023-05-05,0.69187117,0.7279551,0.3319838056680162
hotel_42,2023-05-15,2023-05-05,0.7582644,0.78368306,0.6234817813765182
hotel_42,2023-05-16,2023-05-05,0.8509878,0.8708946,0.8987854251012146
hotel_42,2023-05-17,2023-05-05,0.91265714,0.9062432,0.9919028340080972
hotel_42,2023-05-18,2023-05-05,0.9060302,0.9369603,0.9919028340080972
hotel_42,2023-05-19,2023-05-05,0.95795685,0.9955373,1.0
hotel_42,2023-05-20,2023-05-05,0.9092395,0.85939056,0.9878542510121457
hotel_42,2023-05-21,2023-05-05,0.6906045,0.737412,0.4534412955465587
hotel_42,2023-05-22,2023-05-05,0.7903578,0.7835817,0.6639676113360324
hotel_42,2023-05-23,2023-05-05,0.8309852,0.86877334,0.680161943319838
hotel_42,2023-05-24,2023-05-05,0.87546796,0.9077906,0.5668016194331984
hotel_42,2023-05-25,2023-05-05,0.9124747,0.9408736,0.7044534412955465
hotel_42,2023-05-26,2023-05-05,0.9597975,0.98475,0.9959514170040485
hotel_42,2023-05-27,2023-05-05,0.91760886,0.8794909,1.0
hotel_42,2023-05-28,2023-05-05,0.6972588,0.7614262,0.9959514170040485
hotel_42,2023-05-29,2023-05-05,0.8177092,0.8041392,0.21862348178137653
hotel_42,2023-05-30,2023-05-05,0.87140536,0.88177705,0.25101214574898784
hotel_42,2023-05-31,2023-05-05,0.8948305,0.9048862,0.27530364372469635
hotel_42,2023-06-01,2023-05-05,0.88111883,0.9415414,0.30364372469635625
hotel_42,2023-06-02,2023-05-05,0.9300529,0.9887044,0.5789473684210527
hotel_49,2023-01-14,2023-01-13,0.9700311,0.97567797,0.982532751091703
hotel_49,2023-01-15,2023-01-13,0.87615025,0.90973365,0.9475982532751092
hotel_49,2023-01-16,2023-01-13,0.8977384,0.8624263,0.8209606986899564
hotel_49,2023-01-17,2023-01-13,0.9402173,0.87862426,0.8253275109170306
hotel_49,2023-01-18,2023-01-13,0.9264625,0.93860745,0.7947598253275109
hotel_49,2023-01-19,2023-01-13,0.9773872,0.9674801,0.8384279475982532
hotel_49,2023-01-20,2023-01-13,1.0167193,0.9814937,0.9912663755458515
hotel_49,2023-01-21,2023-01-13,0.9918143,0.96959025,0.9868995633187773
hotel_49,2023-01-22,2023-01-13,0.89765,0.9030434,0.8777292576419214
hotel_49,2023-01-23,2023-01-13,0.88769436,0.8623877,0.9388646288209607
hotel_49,2023-01-24,2023-01-13,0.92062217,0.888131,0.9912663755458515
hotel_49,2023-01-25,2023-01-13,0.95294464,0.93249667,0.9650655021834061
hotel_49,2023-01-26,2023-01-13,0.9742779,0.967114,0.925764192139738
hotel_49,2023-01-27,2023-01-13,1.0061743,0.9803441,0.9912663755458515
hotel_49,2023-01-28,2023-01-13,0.9774403,0.9680065,0.9868995633187773
hotel_49,2023-01-29,2023-01-13,0.8781676,0.8869196,0.7685589519650655
hotel_49,2023-01-30,2023-01-13,0.87620306,0.84534395,0.8209606986899564
hotel_49,2023-01-31,2023-01-13,0.9086943,0.8724569,0.9082969432314411
hotel_49,2023-02-01,2023-01-13,0.9408226,0.92833465,0.9868995633187773
hotel_49,2023-02-02,2023-01-13,0.9732136,0.96640956,0.9606986899563319
hotel_49,2023-02-03,2023-01-13,1.0102218,0.9861639,1.0
hotel_49,2023-02-04,2023-01-13,0.9826085,0.9743323,1.0043668122270741
hotel_49,2023-02-05,2023-01-13,0.8796999,0.88617563,0.9781659388646288
hotel_49,2023-02-06,2023-01-13,0.873815,0.85171103,0.9956331877729258
hotel_49,2023-02-07,2023-01-13,0.9098779,0.86622566,1.0
hotel_49,2023-02-08,2023-01-13,0.9264387,0.9174442,0.9650655021834061
hotel_49,2023-02-09,2023-01-13,0.9869211,0.95993406,0.9737991266375546
hotel_49,2023-02-10,2023-01-13,1.0063004,0.98435485,0.9912663755458515
hotel_49,2023-02-11,2023-02-10,0.9940906,0.9940849,1.0087336244541485
hotel_49,2023-02-12,2023-02-10,0.9421757,0.9580844,0.8034934497816594
hotel_49,2023-02-13,2023-02-10,0.95309174,0.93942934,0.8296943231441049
hotel_49,2023-02-14,2023-02-10,0.98268306,0.960087,0.8296943231441049
hotel_49,2023-02-15,2023-02-10,0.981857,0.9933542,0.8209606986899564
hotel_49,2023-02-16,2023-02-10,0.9928309,0.9957695,0.8296943231441049
hotel_49,2023-02-17,2023-02-10,0.99904263,0.9938577,0.834061135371179
hotel_49,2023-02-18,2023-02-10,1.0019495,0.98068684,0.834061135371179
hotel_49,2023-02-19,2023-02-10,0.9366445,0.94436085,0.8296943231441049
hotel_49,2023-02-20,2023-02-10,0.9335835,0.93014413,0.8253275109170306
hotel_49,2023-02-21,2023-02-10,0.975059,0.95785266,0.8296943231441049
hotel_49,2023-02-22,2023-02-10,0.9815034,0.9858723,0.834061135371179
hotel_49,2023-02-23,2023-02-10,0.9759946,0.9898771,0.8296943231441049
hotel_49,2023-02-24,2023-02-10,1.0018913,0.9940492,0.8296943231441049
hotel_49,2023-02-25,2023-02-10,0.99573135,0.9780246,0.8296943231441049
hotel_49,2023-02-26,2023-02-10,0.93459535,0.9426199,0.8296943231441049
hotel_49,2023-02-27,2023-02-10,0.94131446,0.9247528,0.834061135371179
hotel_49,2023-02-28,2023-02-10,0.96251583,0.94972014,0.8384279475982532
hotel_49,2023-03-01,2023-02-10,0.9832378,0.98255336,0.834061135371179
hotel_49,2023-03-02,2023-02-10,0.9800874,0.9922139,0.8296943231441049
hotel_49,2023-03-03,2023-02-10,1.0029086,0.9927957,0.8384279475982532
hotel_49,2023-03-04,2023-02-10,0.9996491,0.9788323,0.8384279475982532
hotel_49,2023-03-05,2023-02-10,0.9364596,0.9400196,0.7816593886462883
hotel_49,2023-03-06,2023-02-10,0.94624406,0.9294162,0.8165938864628821
hotel_49,2023-03-07,2023-02-10,0.97232413,0.94256765,0.8253275109170306
hotel_49,2023-03-08,2023-02-10,0.99264735,0.97825104,0.8165938864628821
hotel_49,2023-03-09,2023-02-10,0.9912399,0.99241495,0.8034934497816594
hotel_49,2023-03-10,2023-02-10,0.9998631,0.9927778,0.7816593886462883
hotel_49,2023-03-11,2023-03-10,0.82920235,0.81372356,0.8253275109170306
hotel_49,2023-03-12,2023-03-10,0.7973665,0.80344576,0.8165938864628821
hotel_49,2023-03-13,2023-03-10,0.82420087,0.8042782,0.8253275109170306
hotel_49,2023-03-14,2023-03-10,0.83362335,0.8232843,0.8296943231441049
hotel_49,2023-03-15,2023-03-10,0.84019595,0.8442074,0.8296943231441049
hotel_49,2023-03-16,2023-03-10,0.85274816,0.84087974,0.8209606986899564
hotel_49,2023-03-17,2023-03-10,0.86594,0.8295939,0.8296943231441049
hotel_49,2023-03-18,2023-03-10,0.87265325,0.8354679,0.8034934497816594
hotel_49,2023-03-19,2023-03-10,0.8153941,0.81558734,0.8384279475982532
hotel_49,2023-03-20,2023-03-10,0.80817735,0.80691135,0.8296943231441049
hotel_49,2023-03-21,2023-03-10,0.8245469,0.82642674,0.834061135371179
hotel_49,2023-03-22,2023-03-10,0.82861817,0.8400256,0.8296943231441049
hotel_49,2023-03-23,2023-03-10,0.82835996,0.8226273,0.8296943231441049
hotel_49,2023-03-24,2023-03-10,0.8581945,0.8277612,0.8209606986899564
hotel_49,2023-03-25,2023-03-10,0.8585551,0.83598745,0.8122270742358079
hotel_49,2023-03-26,2023-03-10,0.81370395,0.82074314,0.8122270742358079
hotel_49,2023-03-27,2023-03-10,0.81523967,0.8067947,0.7947598253275109
hotel_49,2023-03-28,2023-03-10,0.8251053,0.82033604,0.7903930131004366
hotel_49,2023-03-29,2023-03-10,0.85342395,0.83502936,0.8209606986899564
hotel_49,2023-03-30,2023-03-10,0.82797486,0.8253697,0.8253275109170306
hotel_49,2023-03-31,2023-03-10,0.85576403,0.8255121,0.8253275109170306
hotel_49,2023-04-01,2023-03-10,0.8583139,0.8299794,0.8209606986899564
hotel_49,2023-04-02,2023-03-10,0.79743546,0.8224237,0.8253275109170306
hotel_49,2023-04-03,2023-03-10,0.8174299,0.8191308,0.8209606986899564
hotel_49,2023-04-04,2023-03-10,0.84748423,0.8219812,0.8165938864628821
hotel_49,2023-04-05,2023-03-10,0.85602003,0.8408787,0.8209606986899564
hotel_49,2023-04-06,2023-03-10,0.8522824,0.8362155,0.8253275109170306
hotel_49,2023-04-07,2023-03-10,0.8587384,0.8289175,0.8253275109170306
hotel_49,2023-04-08,2023-04-07,0.8361418,0.8346053,0.7554585152838428
hotel_49,2023-04-09,2023-04-07,0.82968,0.8248938,0.6200873362445415
hotel_49,2023-04-10,2023-04-07,0.8400901,0.8202142,0.74235807860262
hotel_49,2023-04-11,2023-04-07,0.83431244,0.8255509,0.7554585152838428
hotel_49,2023-04-12,2023-04-07,0.8438834,0.83139217,0.8078602620087336
hotel_49,2023-04-13,2023-04-07,0.84246963,0.8247231,0.8209606986899564
hotel_49,2023-04-14,2023-04-07,0.8401403,0.823163,0.8165938864628821
hotel_49,2023-04-15,2023-04-07,0.84031755,0.8249325,0.8165938864628821
hotel_49,2023-04-16,2023-04-07,0.82408476,0.8142243,0.5938864628820961
hotel_49,2023-04-17,2023-04-07,0.81882846,0.8120456,0.6462882096069869
hotel_49,2023-04-18,2023-04-07,0.8292372,0.82083213,0.7947598253275109
hotel_49,2023-04-19,2023-04-07,0.8362564,0.82153744,0.8078602620087336
hotel_49,2023-04-20,2023-04-07,0.8235701,0.8142099,0.7685589519650655
hotel_49,2023-04-21,2023-04-07,0.82531023,0.8238068,0.759825327510917
hotel_49,2023-04-22,2023-04-07,0.82184017,0.81896883,0.7816593886462883
hotel_49,2023-04-23,2023-04-07,0.8169885,0.8129336,0.7248908296943232
hotel_49,2023-04-24,2023-04-07,0.8197519,0.805569,0.7641921397379913
hotel_49,2023-04-25,2023-04-07,0.8237534,0.8133443,0.759825327510917
hotel_49,2023-04-26,2023-04-07,0.8366578,0.816737,0.4672489082969432
hotel_49,2023-04-27,2023-04-07,0.8271671,0.8155777,0.7903930131004366
hotel_49,2023-04-28,2023-04-07,0.82421815,0.8188205,0.74235807860262
hotel_49,2023-04-29,2023-04-07,0.8288807,0.81762224,0.74235807860262
hotel_49,2023-04-30,2023-04-07,0.82441777,0.81082404,0.7336244541484717
hotel_49,2023-05-01,2023-04-07,0.81852704,0.812393,0.5633187772925764
hotel_49,2023-05-02,2023-04-07,0.82759535,0.80874795,0.5545851528384279
hotel_49,2023-05-03,2023-04-07,0.84461004,0.81843877,0.6375545851528385
hotel_49,2023-05-04,2023-04-07,0.83760315,0.8231181,0.7467248908296943
hotel_49,2023-05-05,2023-04-07,0.82791007,0.8227833,0.7379912663755459
hotel_49,2023-05-06,2023-05-05,0.73447365,0.7312049,0.7117903930131004
hotel_49,2023-05-07,2023-05-05,0.69624436,0.6879891,0.7161572052401747
hotel_49,2023-05-08,2023-05-05,0.7077144,0.6803899,0.74235807860262
hotel_49,2023-05-09,2023-05-05,0.69922787,0.691716,0.6986899563318777
hotel_49,2023-05-10,2023-05-05,0.7056215,0.70732075,0.5065502183406113
hotel_49,2023-05-11,2023-05-05,0.75552946,0.7248735,0.4585152838427948
hotel_49,2023-05-12,2023-05-05,0.7700383,0.7375871,0.5982532751091703
hotel_49,2023-05-13,2023-05-05,0.74525803,0.7124393,0.6855895196506551
hotel_49,2023-05-14,2023-05-05,0.69503397,0.68148327,0.4759825327510917
hotel_49,2023-05-15,2023-05-05,0.6837543,0.68019676,0.5895196506550219
hotel_49,2023-05-16,2023-05-05,0.6906063,0.6899178,0.6462882096069869
hotel_49,2023-05-17,2023-05-05,0.69733614,0.698684,0.6812227074235808
hotel_49,2023-05-18,2023-05-05,0.73293656,0.7166208,0.5545851528384279
hotel_49,2023-05-19,2023-05-05,0.74289244,0.73924017,0.7292576419213974
hotel_49,2023-05-20,2023-05-05,0.7329574,0.70849335,0.7467248908296943
hotel_49,2023-05-21,2023-05-05,0.6851145,0.6627892,0.5982532751091703
hotel_49,2023-05-22,2023-05-05,0.65954435,0.6679917,0.5764192139737991
hotel_49,2023-05-23,2023-05-05,0.6801945,0.68577576,0.6026200873362445
hotel_49,2023-05-24,2023-05-05,0.7039715,0.6949562,0.5982532751091703
hotel_49,2023-05-25,2023-05-05,0.7376703,0.7192238,0.5851528384279476
hotel_49,2023-05-26,2023-05-05,0.74756384,0.73733795,0.5982532751091703
hotel_49,2023-05-27,2023-05-05,0.74786204,0.70981157,0.6026200873362445
hotel_49,2023-05-28,2023-05-05,0.685946,0.6626304,0.5982532751091703
hotel_49,2023-05-29,2023-05-05,0.694039,0.6757642,0.4585152838427948
hotel_49,2023-05-30,2023-05-05,0.69166344,0.6820452,0.5327510917030568
hotel_49,2023-05-31,2023-05-05,0.7098697,0.69196844,0.611353711790393
hotel_49,2023-06-01,2023-05-05,0.7312056,0.721319,0.6637554585152838
hotel_49,2023-06-02,2023-05-05,0.748914,0.74461657,0.7336244541484717
hotel_56,2023-01-14,2023-01-13,0.9542694,0.95453745,1.0
hotel_56,2023-01-15,2023-01-13,0.88511705,0.92272025,0.9833333333333333
hotel_56,2023-01-16,2023-01-13,0.9078623,0.92082304,1.0
hotel_56,2023-01-17,2023-01-13,0.9768805,0.96411777,1.0
hotel_56,2023-01-18,2023-01-13,0.9805773,1.0328226,0.9916666666666667
hotel_56,2023-01-19,2023-01-13,0.9901672,1.0329802,0.9916666666666667
hotel_56,2023-01-20,2023-01-13,0.9903709,0.988205,1.0
hotel_56,2023-01-21,2023-01-13,0.9818076,0.96959555,1.0
hotel_56,2023-01-22,2023-01-13,0.8838903,0.92974025,0.8333333333333334
hotel_56,2023-01-23,2023-01-13,0.90345895,0.9161012,0.9916666666666667
hotel_56,2023-01-24,2023-01-13,0.9612678,0.9703187,1.0
hotel_56,2023-01-25,2023-01-13,0.99210346,1.0370475,1.0
hotel_56,2023-01-26,2023-01-13,0.9900933,1.0285307,1.0
hotel_56,2023-01-27,2023-01-13,0.988859,0.98838973,1.0
hotel_56,2023-01-28,2023-01-13,0.9876624,0.9735147,1.0
hotel_56,2023-01-29,2023-01-13,0.89144856,0.93339825,0.9666666666666667
hotel_56,2023-01-30,2023-01-13,0.9104554,0.91763294,0.9
hotel_56,2023-01-31,2023-01-13,0.9566062,0.9648762,1.0
hotel_56,2023-02-01,2023-01-13,0.9870648,1.0262165,1.0
hotel_56,2023-02-02,2023-01-13,0.97509193,1.0326846,1.0
hotel_56,2023-02-03,2023-01-13,0.97782373,0.9883058,1.0
hotel_56,2023-02-04,2023-01-13,0.98170567,0.96667296,1.0
hotel_56,2023-02-05,2023-01-13,0.8892795,0.9359753,0.8416666666666667
hotel_56,2023-02-06,2023-01-13,0.9135484,0.92282504,1.0
hotel_56,2023-02-07,2023-01-13,0.95836085,0.96305054,1.0083333333333333
hotel_56,2023-02-08,2023-01-13,0.9941934,1.0232584,1.0
hotel_56,2023-02-09,2023-01-13,0.99634624,1.0280917,1.0
hotel_56,2023-02-10,2023-01-13,0.9624821,0.98363024,0.925
hotel_56,2023-02-11,2023-02-10,0.9497957,0.95131195,0.9916666666666667
hotel_56,2023-02-12,2023-02-10,0.93039465,0.9476268,0.8416666666666667
hotel_56,2023-02-13,2023-02-10,0.95782816,0.9499778,0.8166666666666667
hotel_56,2023-02-14,2023-02-10,0.98909336,0.978449,1.0
hotel_56,2023-02-15,2023-02-10,0.9904568,1.0210865,1.0
hotel_56,2023-02-16,2023-02-10,0.9790582,1.0065087,1.0
hotel_56,2023-02-17,2023-02-10,0.969935,0.9614905,1.0
hotel_56,2023-02-18,2023-02-10,0.97112584,0.9627874,1.0
hotel_56,2023-02-19,2023-02-10,0.93000025,0.94904596,1.0
hotel_56,2023-02-20,2023-02-10,0.94620746,0.9440904,0.975
hotel_56,2023-02-21,2023-02-10,0.9860228,0.978396,1.0
hotel_56,2023-02-22,2023-02-10,0.99505365,1.019297,1.0
hotel_56,2023-02-23,2023-02-10,0.98061,1.0033033,1.0
hotel_56,2023-02-24,2023-02-10,0.9734857,0.9619895,1.0
hotel_56,2023-02-25,2023-02-10,0.963298,0.9614953,1.0
hotel_56,2023-02-26,2023-02-10,0.93992585,0.95481414,0.85
hotel_56,2023-02-27,2023-02-10,0.9471837,0.9433375,1.0
hotel_56,2023-02-28,2023-02-10,0.97761714,0.9752554,1.0
hotel_56,2023-03-01,2023-02-10,0.9910833,1.0127504,1.0
hotel_56,2023-03-02,2023-02-10,0.9684115,1.0057393,1.0
hotel_56,2023-03-03,2023-02-10,0.96385044,0.9574719,1.0
hotel_56,2023-03-04,2023-02-10,0.97145647,0.9561152,0.9916666666666667
hotel_56,2023-03-05,2023-02-10,0.93951833,0.9545821,0.9166666666666666
hotel_56,2023-03-06,2023-02-10,0.94790894,0.9453584,1.0
hotel_56,2023-03-07,2023-02-10,0.96947485,0.9697246,1.0
hotel_56,2023-03-08,2023-02-10,0.9970341,1.015754,1.0
hotel_56,2023-03-09,2023-02-10,0.9832672,1.0036656,1.0
hotel_56,2023-03-10,2023-02-10,0.95686096,0.9582105,1.0
hotel_56,2023-03-11,2023-03-10,0.9984596,0.99566257,1.0
hotel_56,2023-03-12,2023-03-10,0.96461827,0.9663486,0.8916666666666667
hotel_56,2023-03-13,2023-03-10,0.99740344,0.98225945,1.0
hotel_56,2023-03-14,2023-03-10,1.0221056,1.0103757,1.0
hotel_56,2023-03-15,2023-03-10,1.0224189,1.0259008,1.0
hotel_56,2023-03-16,2023-03-10,1.0183067,1.0152693,1.0
hotel_56,2023-03-17,2023-03-10,1.0064037,1.0044343,1.0
hotel_56,2023-03-18,2023-03-10,0.9964824,0.9785646,1.0
hotel_56,2023-03-19,2023-03-10,0.9542255,0.9554178,1.0
hotel_56,2023-03-20,2023-03-10,0.9751839,0.97060287,1.0
hotel_56,2023-03-21,2023-03-10,1.0157495,1.0080842,1.0
hotel_56,2023-03-22,2023-03-10,1.024625,1.0182279,1.0
hotel_56,2023-03-23,2023-03-10,1.0029783,1.0082697,1.0
hotel_56,2023-03-24,2023-03-10,1.0124214,1.0032344,1.0
hotel_56,2023-03-25,2023-03-10,0.9859877,0.9730768,1.0
hotel_56,2023-03-26,2023-03-10,0.95391554,0.95499194,0.8833333333333333
hotel_56,2023-03-27,2023-03-10,0.9828072,0.96656615,1.0
hotel_56,2023-03-28,2023-03-10,1.0082324,0.9992586,0.9916666666666667
hotel_56,2023-03-29,2023-03-10,1.0200672,1.0116444,1.0
hotel_56,2023-03-30,2023-03-10,1.0073165,1.0084838,1.0
hotel_56,2023-03-31,2023-03-10,1.0132562,0.9982597,1.0
hotel_56,2023-04-01,2023-03-10,1.0063102,0.9727171,1.0
hotel_56,2023-04-02,2023-03-10,0.9568061,0.9554143,1.0
hotel_56,2023-04-03,2023-03-10,0.97984207,0.9712993,1.0
hotel_56,2023-04-04,2023-03-10,1.0102582,0.9960551,1.0
hotel_56,2023-04-05,2023-03-10,1.026455,1.0094042,1.0
hotel_56,2023-04-06,2023-03-10,1.0110604,1.0127879,0.9666666666666667
hotel_56,2023-04-07,2023-03-10,1.0084687,0.9967701,0.9833333333333333
hotel_56,2023-04-08,2023-04-07,0.9862723,0.98706365,1.0
hotel_56,2023-04-09,2023-04-07,0.96728456,0.96959955,0.9166666666666666
hotel_56,2023-04-10,2023-04-07,0.9989541,0.9873926,0.9833333333333333
hotel_56,2023-04-11,2023-04-07,1.0139297,1.0076172,1.0
hotel_56,2023-04-12,2023-04-07,1.0051037,1.0213965,1.0
hotel_56,2023-04-13,2023-04-07,0.9978265,1.0091348,1.0
hotel_56,2023-04-14,2023-04-07,0.99778783,0.9960268,1.0
hotel_56,2023-04-15,2023-04-07,0.99205923,0.9781709,1.0083333333333333
hotel_56,2023-04-16,2023-04-07,0.9616586,0.9617585,0.9916666666666667
hotel_56,2023-04-17,2023-04-07,0.9763715,0.97764844,0.9916666666666667
hotel_56,2023-04-18,2023-04-07,1.0107139,1.0067368,1.0
hotel_56,2023-04-19,2023-04-07,1.0024502,1.0144413,1.0
hotel_56,2023-04-20,2023-04-07,0.9880587,1.0019164,0.8416666666666667
hotel_56,2023-04-21,2023-04-07,1.0019822,0.99590605,1.0083333333333333
hotel_56,2023-04-22,2023-04-07,0.9898443,0.9725232,1.0
hotel_56,2023-04-23,2023-04-07,0.96104723,0.9614456,0.8583333333333333
hotel_56,2023-04-24,2023-04-07,0.9786695,0.97287214,1.0
hotel_56,2023-04-25,2023-04-07,0.99543035,0.99999994,1.0
hotel_56,2023-04-26,2023-04-07,0.996315,1.0064392,1.0
hotel_56,2023-04-27,2023-04-07,0.9853401,1.0013449,0.95
hotel_56,2023-04-28,2023-04-07,0.9997471,0.9886351,1.0
hotel_56,2023-04-29,2023-04-07,0.99223393,0.96959823,0.9916666666666667
hotel_56,2023-04-30,2023-04-07,0.9632845,0.9622278,0.725
hotel_56,2023-05-01,2023-04-07,0.98473805,0.97893524,0.7916666666666666
hotel_56,2023-05-02,2023-04-07,1.0008584,0.9967706,0.9666666666666667
hotel_56,2023-05-03,2023-04-07,1.002511,1.0068353,1.0
hotel_56,2023-05-04,2023-04-07,0.9898611,1.0048463,0.975
hotel_56,2023-05-05,2023-04-07,0.9968881,0.98760957,0.9916666666666667
hotel_56,2023-05-06,2023-05-05,0.99384457,0.9751134,0.9833333333333333
hotel_56,2023-05-07,2023-05-05,0.929409,0.9311606,0.75
hotel_56,2023-05-08,2023-05-05,0.96950614,0.9556251,1.0
hotel_56,2023-05-09,2023-05-05,1.00112,0.9878128,1.0
hotel_56,2023-05-10,2023-05-05,0.98668563,0.9972387,0.8166666666666667
hotel_56,2023-05-11,2023-05-05,0.9698309,0.98725283,0.625
hotel_56,2023-05-12,2023-05-05,0.9903204,0.986191,0.975
hotel_56,2023-05-13,2023-05-05,0.9865551,0.9550299,0.8833333333333333
hotel_56,2023-05-14,2023-05-05,0.92783225,0.9246645,0.7416666666666667
hotel_56,2023-05-15,2023-05-05,0.94504523,0.9469794,1.0083333333333333
hotel_56,2023-05-16,2023-05-05,0.98685896,0.98702574,1.0
hotel_56,2023-05-17,2023-05-05,0.98629284,0.9872673,0.975
hotel_56,2023-05-18,2023-05-05,0.9548682,0.9774532,0.8
hotel_56,2023-05-19,2023-05-05,0.98648643,0.9844927,0.975
hotel_56,2023-05-20,2023-05-05,0.97754323,0.94516534,0.9083333333333333
hotel_56,2023-05-21,2023-05-05,0.9131206,0.91711307,0.625
hotel_56,2023-05-22,2023-05-05,0.9405442,0.94085944,0.9
hotel_56,2023-05-23,2023-05-05,0.9712113,0.97671676,0.825
hotel_56,2023-05-24,2023-05-05,0.97812635,0.9812415,0.85
hotel_56,2023-05-25,2023-05-05,0.96358,0.97487,1.0
hotel_56,2023-05-26,2023-05-05,0.9937722,0.98014367,0.9416666666666667
hotel_56,2023-05-27,2023-05-05,0.98309135,0.9464874,1.0083333333333333
hotel_56,2023-05-28,2023-05-05,0.9162293,0.9187692,0.975
hotel_56,2023-05-29,2023-05-05,0.9478662,0.9479443,0.6
hotel_56,2023-05-30,2023-05-05,0.9852787,0.97606635,0.8333333333333334
hotel_56,2023-05-31,2023-05-05,0.99311996,0.97841203,0.85
hotel_56,2023-06-01,2023-05-05,0.9590001,0.9868305,0.8583333333333333
hotel_56,2023-06-02,2023-05-05,0.9882037,0.9828054,0.9416666666666667
hotel_63,2023-01-14,2023-01-13,0.8586756,0.8401606,0.5511111111111111
hotel_63,2023-01-15,2023-01-13,0.6372661,0.66944563,0.3244444444444444
hotel_63,2023-01-16,2023-01-13,0.66447043,0.6710665,0.24444444444444444
hotel_63,2023-01-17,2023-01-13,0.7857852,0.7414506,0.24888888888888888
hotel_63,2023-01-18,2023-01-13,0.7527111,0.77344245,0.3022222222222222
hotel_63,2023-01-19,2023-01-13,0.75551325,0.7915859,0.4266666666666667
hotel_63,2023-01-20,2023-01-13,0.8039593,0.8455253,0.9733333333333334
hotel_63,2023-01-21,2023-01-13,0.83090323,0.8045497,0.7555555555555555
hotel_63,2023-01-22,2023-01-13,0.6287906,0.6429281,0.9511111111111111
hotel_63,2023-01-23,2023-01-13,0.61675406,0.6538433,0.49333333333333335
hotel_63,2023-01-24,2023-01-13,0.73859775,0.7362684,0.6355555555555555
hotel_63,2023-01-25,2023-01-13,0.7615064,0.76902926,0.72
hotel_63,2023-01-26,2023-01-13,0.71119034,0.7874636,0.7244444444444444
hotel_63,2023-01-27,2023-01-13,0.78424686,0.84942377,0.6622222222222223
hotel_63,2023-01-28,2023-01-13,0.7822373,0.7800851,0.7422222222222222
hotel_63,2023-01-29,2023-01-13,0.61096996,0.63832194,0.7866666666666666
hotel_63,2023-01-30,2023-01-13,0.5995985,0.646502,0.8622222222222222
