unique_id,ds,cutoff,y,LGBMRegressor
hotel_70,2023-01-30,2023-01-13,0.17982456140350878,0.19588697493833016
hotel_70,2023-01-31,2023-01-13,0.17982456140350878,0.2008791500433689
hotel_70,2023-02-01,2023-01-13,0.2149122807017544,0.22887141741411637
hotel_70,2023-02-02,2023-01-13,0.3201754385964912,0.23760685055944766
hotel_70,2023-02-03,2023-01-13,0.3991228070175439,0.3372760424372119
hotel_70,2023-02-04,2023-01-13,0.2894736842105263,0.3870362310622924
hotel_70,2023-02-05,2023-01-13,0.2412280701754386,0.355163971153999
hotel_70,2023-02-06,2023-01-13,0.3201754385964912,0.33748045292982365
hotel_70,2023-02-07,2023-01-13,0.2807017543859649,0.3250969266728947
hotel_70,2023-02-08,2023-01-13,0.29385964912280704,0.3159905852951682
hotel_70,2023-02-09,2023-01-13,0.29385964912280704,0.29970113985111707
hotel_70,2023-02-10,2023-01-13,0.4166666666666667,0.3828574795575463
hotel_77,2023-01-14,2023-01-13,0.0,0.00425981764761897
hotel_77,2023-01-15,2023-01-13,0.0,0.0007120451130079798
hotel_77,2023-01-16,2023-01-13,0.0,-0.001934730409422693
hotel_77,2023-01-17,2023-01-13,0.0,-0.0002917396499884652
hotel_77,2023-01-18,2023-01-13,0.0,0.00041831384781677926
hotel_77,2023-01-19,2023-01-13,0.0,0.0012665987036479802
hotel_77,2023-01-20,2023-01-13,0.0,0.00384847853248385
hotel_77,2023-01-21,2023-01-13,0.0,0.00425981764761897
hotel_77,2023-01-22,2023-01-13,0.0,0.0007120451130079798
hotel_77,2023-01-23,2023-01-13,0.0,-0.001934730409422693
hotel_77,2023-01-24,2023-01-13,0.0,-0.0002917396499884652
hotel_77,2023-01-25,2023-01-13,0.0,0.00041831384781677926
hotel_77,2023-01-26,2023-01-13,0.0,0.0012665987036479802
hotel_77,2023-01-27,2023-01-13,0.0,0.00384847853248385
hotel_77,2023-01-28,2023-01-13,0.0,0.00425981764761897
hotel_77,2023-01-29,2023-01-13,0.0,0.0007120451130079798
hotel_77,2023-01-30,2023-01-13,0.0,-0.001934730409422693
hotel_77,2023-01-31,2023-01-13,0.0,-0.0002917396499884652
hotel_77,2023-02-01,2023-01-13,0.0,0.00428294687792865
hotel_77,2023-02-02,2023-01-13,0.0,0.005131231733759854
hotel_77,2023-02-03,2023-01-13,0.0,0.006551749591139731
hotel_77,2023-02-04,2023-01-13,0.0,0.008496818838359512
hotel_77,2023-02-05,2023-01-13,0.0,0.004949046303748518
hotel_77,2023-02-06,2023-01-13,0.0,0.003463632752773845
hotel_77,2023-02-07,2023-01-13,0.0,0.0051066235122080705
hotel_77,2023-02-08,2023-01-13,0.0,0.00428294687792865
hotel_77,2023-02-09,2023-01-13,0.0,0.006664961865844517
hotel_77,2023-02-10,2023-01-13,0.0,0.006551749591139731
hotel_84,2023-01-14,2023-01-13,0.41522491349480967,0.7132836144157296
hotel_84,2023-01-15,2023-01-13,0.23183391003460208,0.32257809750467753
hotel_84,2023-01-16,2023-01-13,0.18339100346020762,0.33487814685023615
hotel_84,2023-01-17,2023-01-13,0.28027681660899656,0.3083992316501968
hotel_84,2023-01-18,2023-01-13,0.32525951557093424,0.24282272540366617
hotel_84,2023-01-19,2023-01-13,0.3494809688581315,0.23198692212562566
hotel_84,2023-01-20,2023-01-13,0.11072664359861592,0.3401157783679905
hotel_84,2023-01-21,2023-01-13,0.020761245674740483,0.37009861025491
hotel_84,2023-01-22,2023-01-13,0.006920415224913495,0.32316934449042045
hotel_84,2023-01-23,2023-01-13,0.006920415224913495,0.30070033941980473
hotel_84,2023-01-24,2023-01-13,0.02768166089965398,0.2813926582076618
hotel_84,2023-01-25,2023-01-13,0.08304498269896193,0.24107875179344493
hotel_84,2023-01-26,2023-01-13,0.0034602076124567475,0.21379358210682278
hotel_84,2023-01-27,2023-01-13,0.0034602076124567475,0.3170806600782238
hotel_84,2023-01-28,2023-01-13,0.01730103806228374,0.4095203968174489
hotel_84,2023-01-29,2023-01-13,0.03460207612456748,0.3385892924158996
hotel_84,2023-01-30,2023-01-13,0.01384083044982699,0.3069266862282866
hotel_84,2023-01-31,2023-01-13,0.020761245674740483,0.2798903688228998
hotel_84,2023-02-01,2023-01-13,0.05536332179930796,0.29257442414102913
hotel_84,2023-02-02,2023-01-13,0.20069204152249134,0.27340457675438967
hotel_84,2023-02-03,2023-01-13,0.8200692041522492,0.3544097355628281
hotel_84,2023-02-04,2023-01-13,0.8927335640138409,0.42264426192136456
hotel_84,2023-02-05,2023-01-13,0.4532871972318339,0.37908601246485846
hotel_84,2023-02-06,2023-01-13,0.5882352941176471,0.3874284420746032
hotel_84,2023-02-07,2023-01-13,0.6332179930795848,0.4557211969699569
hotel_84,2023-02-08,2023-01-13,0.643598615916955,0.45580734635971404
hotel_84,2023-02-09,2023-01-13,0.532871972318339,0.47420522900743767
hotel_84,2023-02-10,2023-01-13,0.7854671280276817,0.550400490919025
hotel_91,2023-01-14,2023-01-13,0.4044943820224719,0.6110230953334823
hotel_91,2023-01-15,2023-01-13,0.30337078651685395,0.42783759350562317
hotel_91,2023-01-16,2023-01-13,0.5280898876404494,0.3832799537434692
hotel_91,2023-01-17,2023-01-13,0.8314606741573034,0.4207877439213735
hotel_91,2023-01-18,2023-01-13,0.6966292134831461,0.419059449326523
hotel_91,2023-01-19,2023-01-13,0.5393258426966292,0.459924514119733
hotel_91,2023-01-20,2023-01-13,0.6292134831460674,0.5647068546164259
hotel_91,2023-01-21,2023-01-13,0.5955056179775281,0.6195288251789671
hotel_91,2023-01-22,2023-01-13,0.5168539325842697,0.39374424095143756
hotel_91,2023-01-23,2023-01-13,0.7640449438202247,0.5437903987776019
hotel_91,2023-01-24,2023-01-13,0.9775280898876404,0.6742375321780202
hotel_91,2023-01-25,2023-01-13,0.8426966292134831,0.6775141979717966
hotel_91,2023-01-26,2023-01-13,0.7528089887640449,0.6780728951107059
hotel_91,2023-01-27,2023-01-13,0.5393258426966292,0.6677811059611777
hotel_91,2023-01-28,2023-01-13,0.5168539325842697,0.714892794055861
hotel_91,2023-01-29,2023-01-13,0.5280898876404494,0.5131513511729593
hotel_91,2023-01-30,2023-01-13,0.6853932584269663,0.41202065619623185
hotel_91,2023-01-31,2023-01-13,0.797752808988764,0.44928217218590494
hotel_91,2023-02-01,2023-01-13,0.6629213483146067,0.5525097455132127
hotel_91,2023-02-02,2023-01-13,0.6741573033707865,0.6682936222389607
hotel_91,2023-02-03,2023-01-13,0.9325842696629213,0.7120955583396001
hotel_91,2023-02-04,2023-01-13,0.8876404494382022,0.7410413029177515
hotel_91,2023-02-05,2023-01-13,0.550561797752809,0.5893813179945003
hotel_91,2023-02-06,2023-01-13,0.9325842696629213,0.6150737327444403
hotel_91,2023-02-07,2023-01-13,0.9662921348314607,0.6880993957133485
hotel_91,2023-02-08,2023-01-13,0.9775280898876404,0.7390402654408516
hotel_91,2023-02-09,2023-01-13,0.8202247191011236,0.7776198483865542
hotel_91,2023-02-10,2023-01-13,0.550561797752809,0.8020953704900031
hotel_98,2023-01-14,2023-01-13,0.31451612903225806,0.3548602943149911
hotel_98,2023-01-15,2023-01-13,0.10483870967741936,0.2380552688016687
hotel_98,2023-01-16,2023-01-13,0.20967741935483872,0.2025989745987167
hotel_98,2023-01-17,2023-01-13,0.21774193548387097,0.19969611125822911
hotel_98,2023-01-18,2023-01-13,0.16129032258064516,0.2147959064863976
hotel_98,2023-01-19,2023-01-13,0.14516129032258066,0.2213782078112721
hotel_98,2023-01-20,2023-01-13,0.28225806451612906,0.3091741082077667
hotel_98,2023-01-21,2023-01-13,0.3629032258064516,0.3275904025885435
hotel_98,2023-01-22,2023-01-13,0.12903225806451613,0.24400408393490103
hotel_98,2023-01-23,2023-01-13,0.1532258064516129,0.20905226644449848
hotel_98,2023-01-24,2023-01-13,0.14516129032258066,0.20099789452144964
hotel_98,2023-01-25,2023-01-13,0.11290322580645161,0.2048459151584564
hotel_98,2023-01-26,2023-01-13,0.13709677419354838,0.2050759691494209
hotel_98,2023-01-27,2023-01-13,0.1693548387096774,0.3491602229036106
hotel_98,2023-01-28,2023-01-13,0.1935483870967742,0.39896486680265003
hotel_98,2023-01-29,2023-01-13,0.13709677419354838,0.3172242806169327
hotel_98,2023-01-30,2023-01-13,0.14516129032258066,0.25028747780399824
hotel_98,2023-01-31,2023-01-13,0.12903225806451613,0.21779920875121164
hotel_98,2023-02-01,2023-01-13,0.07258064516129033,0.22448398310563655
hotel_98,2023-02-02,2023-01-13,0.12903225806451613,0.2277617414372087
hotel_98,2023-02-03,2023-01-13,0.20161290322580644,0.3372528539495208
hotel_98,2023-02-04,2023-01-13,0.21774193548387097,0.3767367885847014
hotel_98,2023-02-05,2023-01-13,0.08870967741935484,0.3366538076364099
hotel_98,2023-02-06,2023-01-13,0.14516129032258066,0.33329673755285555
hotel_98,2023-02-07,2023-01-13,0.1532258064516129,0.34271581511372523
hotel_98,2023-02-08,2023-01-13,0.13709677419354838,0.3478839477011197
hotel_98,2023-02-09,2023-01-13,0.13709677419354838,0.3511617060326918
hotel_98,2023-02-10,2023-01-13,0.1774193548387097,0.45856875478338166
hotel_0,2023-02-11,2023-02-10,0.8271604938271605,0.8103778140860249
hotel_0,2023-02-12,2023-02-10,0.5185185185185185,0.6554668197863376
hotel_0,2023-02-13,2023-02-10,0.6296296296296297,0.8184186198107448
hotel_0,2023-02-14,2023-02-10,0.6296296296296297,0.8516098833071118
hotel_0,2023-02-15,2023-02-10,0.8888888888888888,0.8326466937388266
hotel_0,2023-02-16,2023-02-10,0.9876543209876543,0.8392256584882027
hotel_0,2023-02-17,2023-02-10,0.9876543209876543,0.8402957411048022
hotel_0,2023-02-18,2023-02-10,1.0,0.8864500507972004
hotel_0,2023-02-19,2023-02-10,0.9876543209876543,0.5976204710140678
hotel_0,2023-02-20,2023-02-10,0.8641975308641975,0.7954596279018937
hotel_0,2023-02-21,2023-02-10,0.9876543209876543,0.8539878311335336
hotel_0,2023-02-22,2023-02-10,0.9876543209876543,0.8628199873821306
hotel_0,2023-02-23,2023-02-10,0.9876543209876543,0.8512479891087037
hotel_0,2023-02-24,2023-02-10,0.9876543209876543,0.8748952965782008
hotel_0,2023-02-25,2023-02-10,0.9876543209876543,0.9019433042676657
hotel_0,2023-02-26,2023-02-10,0.7654320987654321,0.6611399882040837
hotel_0,2023-02-27,2023-02-10,0.6666666666666666,0.7197129988761837
hotel_0,2023-02-28,2023-02-10,0.7160493827160493,0.7658772085223529
hotel_0,2023-03-01,2023-02-10,0.8395061728395061,0.8445882302293916
hotel_0,2023-03-02,2023-02-10,0.8271604938271605,0.8636416859620111
hotel_0,2023-03-03,2023-02-10,0.9876543209876543,0.9081803300368825
hotel_0,2023-03-04,2023-02-10,0.9753086419753086,0.9225896095574254
hotel_0,2023-03-05,2023-02-10,0.8148148148148148,0.6445019659324206
hotel_0,2023-03-06,2023-02-10,0.7777777777777778,0.7412958826833955
hotel_0,2023-03-07,2023-02-10,0.9629629629629629,0.7952739800187519
hotel_0,2023-03-08,2023-02-10,0.9876543209876543,0.8199948927227448
hotel_0,2023-03-09,2023-02-10,0.8024691358024691,0.8437979187827823
hotel_0,2023-03-10,2023-02-10,0.9876543209876543,0.8824419113361337
hotel_105,2023-02-11,2023-02-10,0.9685534591194969,0.9519703135876322
hotel_105,2023-02-12,2023-02-10,0.46540880503144655,0.7105812452482646
hotel_105,2023-02-13,2023-02-10,0.44025157232704404,0.7156006932441233
hotel_105,2023-02-14,2023-02-10,0.6163522012578616,0.7317641936599647
hotel_105,2023-02-15,2023-02-10,0.6729559748427673,0.7657997830730661
hotel_105,2023-02-16,2023-02-10,0.6792452830188679,0.801175816414975
hotel_105,2023-02-17,2023-02-10,0.8616352201257862,0.8779645523430294
hotel_105,2023-02-18,2023-02-10,0.9811320754716981,0.9003172289997287
hotel_105,2023-02-19,2023-02-10,0.9056603773584906,0.6221461417813547
hotel_105,2023-02-20,2023-02-10,0.7547169811320755,0.7148430471441377
hotel_105,2023-02-21,2023-02-10,0.8427672955974843,0.7636001244115016
hotel_105,2023-02-22,2023-02-10,0.9685534591194969,0.7824792472233116
hotel_105,2023-02-23,2023-02-10,0.8301886792452831,0.7971073854902027
hotel_105,2023-02-24,2023-02-10,0.9245283018867925,0.8553057586708535
hotel_105,2023-02-25,2023-02-10,0.9056603773584906,0.8962553603581928
hotel_105,2023-02-26,2023-02-10,0.5974842767295597,0.619810773478007
hotel_105,2023-02-27,2023-02-10,0.6666666666666666,0.7381284047456751
hotel_105,2023-02-28,2023-02-10,0.660377358490566,0.7967380898275164
hotel_105,2023-03-01,2023-02-10,0.7672955974842768,0.80424484454148
hotel_105,2023-03-02,2023-02-10,0.8427672955974843,0.8339379670102011
hotel_105,2023-03-03,2023-02-10,0.8679245283018868,0.892339316571104
hotel_105,2023-03-04,2023-02-10,0.7924528301886793,0.8972690957506141
hotel_105,2023-03-05,2023-02-10,0.5283018867924528,0.6644406757891221
hotel_105,2023-03-06,2023-02-10,0.6540880503144654,0.7259714871372759
hotel_105,2023-03-07,2023-02-10,0.7295597484276729,0.7765977764502515
hotel_105,2023-03-08,2023-02-10,0.7358490566037735,0.8086657085134565
hotel_105,2023-03-09,2023-02-10,0.6729559748427673,0.8331530180931518
hotel_105,2023-03-10,2023-02-10,0.7924528301886793,0.8988736969047711
hotel_112,2023-02-11,2023-02-10,0.75,0.9389471020501061
hotel_112,2023-02-12,2023-02-10,0.93125,0.7030371927491508
hotel_112,2023-02-13,2023-02-10,0.84375,0.7666291334233206
hotel_112,2023-02-14,2023-02-10,0.8875,0.8604084696361669
hotel_112,2023-02-15,2023-02-10,0.84375,0.8828894106040441
hotel_112,2023-02-16,2023-02-10,0.96875,0.9259855325935321
hotel_112,2023-02-17,2023-02-10,0.99375,0.9176392120212423
hotel_112,2023-02-18,2023-02-10,0.80625,0.9172240961943612
hotel_112,2023-02-19,2023-02-10,0.61875,0.6846800608060772
hotel_112,2023-02-20,2023-02-10,0.84375,0.7732428404544803
hotel_112,2023-02-21,2023-02-10,0.76875,0.8664470517398865
hotel_112,2023-02-22,2023-02-10,0.65625,0.8848934175193572
hotel_112,2023-02-23,2023-02-10,0.6625,0.9020761324599513
hotel_112,2023-02-24,2023-02-10,0.86875,0.9152842906343304
hotel_112,2023-02-25,2023-02-10,0.93125,0.9062458296246811
hotel_112,2023-02-26,2023-02-10,0.84375,0.6641748760904923
hotel_112,2023-02-27,2023-02-10,0.875,0.7762332600173415
hotel_112,2023-02-28,2023-02-10,0.9375,0.8449563651456744
hotel_112,2023-03-01,2023-02-10,0.8875,0.8709137254685164
hotel_112,2023-03-02,2023-02-10,0.7625,0.8680856947622759
hotel_112,2023-03-03,2023-02-10,0.81875,0.9027964640361436
hotel_112,2023-03-04,2023-02-10,0.88125,0.9109431399954473
hotel_112,2023-03-05,2023-02-10,0.90625,0.6476800780650843
hotel_112,2023-03-06,2023-02-10,0.8875,0.7309208556031075
hotel_112,2023-03-07,2023-02-10,0.79375,0.7714307218335464
hotel_112,2023-03-08,2023-02-10,0.975,0.8343933378825392
hotel_112,2023-03-09,2023-02-10,0.7875,0.8899591601596356
hotel_112,2023-03-10,2023-02-10,0.925,0.9036884179737321
hotel_126,2023-02-11,2023-02-10,0.9880478087649402,0.9071258958430019
hotel_126,2023-02-12,2023-02-10,0.7649402390438247,0.7523102791415269
hotel_126,2023-02-13,2023-02-10,0.7250996015936255,0.8150502782061018
hotel_126,2023-02-14,2023-02-10,0.7290836653386454,0.8806369458339962
hotel_126,2023-02-15,2023-02-10,0.6374501992031872,0.8796351237731352
hotel_126,2023-02-16,2023-02-10,0.9920318725099602,0.8867186228642557
hotel_126,2023-02-17,2023-02-10,0.9760956175298805,0.8912204720646172
hotel_126,2023-02-18,2023-02-10,0.9960159362549801,0.9171416787971884
hotel_126,2023-02-19,2023-02-10,1.0,0.6526023003276935
hotel_126,2023-02-20,2023-02-10,1.0,0.7905550840409197
hotel_126,2023-02-21,2023-02-10,0.9960159362549801,0.8527584327663429
hotel_126,2023-02-22,2023-02-10,0.9920318725099602,0.8993982914407749
hotel_126,2023-02-23,2023-02-10,0.9920318725099602,0.916214724931433
hotel_126,2023-02-24,2023-02-10,0.9681274900398407,0.9129401215497742
hotel_126,2023-02-25,2023-02-10,0.9920318725099602,0.9381204861067514
hotel_126,2023-02-26,2023-02-10,0.7848605577689243,0.6859826292640635
hotel_126,2023-02-27,2023-02-10,0.701195219123506,0.759655622921116
hotel_126,2023-02-28,2023-02-10,0.6533864541832669,0.8116859290289592
hotel_126,2023-03-01,2023-02-10,0.7171314741035857,0.8510301929670973
hotel_126,2023-03-02,2023-02-10,0.9760956175298805,0.8668050801538608
hotel_126,2023-03-03,2023-02-10,0.9840637450199203,0.8730411457979959
hotel_126,2023-03-04,2023-02-10,1.00398406374502,0.9002473918591385
hotel_126,2023-03-05,2023-02-10,0.9920318725099602,0.6541307054276749
hotel_126,2023-03-06,2023-02-10,0.9721115537848606,0.7643486677743531
hotel_126,2023-03-07,2023-02-10,0.9960159362549801,0.802213147425296
hotel_126,2023-03-08,2023-02-10,0.9760956175298805,0.8525139637107649
hotel_126,2023-03-09,2023-02-10,1.0,0.8923589147079148
hotel_126,2023-03-10,2023-02-10,0.9920318725099602,0.8948349477195765
hotel_133,2023-02-11,2023-02-10,0.7540983606557377,0.7486190298163531
hotel_133,2023-02-12,2023-02-10,0.5573770491803278,0.5954178353468395
hotel_133,2023-02-13,2023-02-10,0.5737704918032787,0.6929366998285722
hotel_133,2023-02-14,2023-02-10,0.7213114754098361,0.7218365375131363
hotel_133,2023-02-15,2023-02-10,0.7049180327868853,0.7699581697424651
hotel_133,2023-02-16,2023-02-10,0.6885245901639344,0.8038724905560798
hotel_133,2023-02-17,2023-02-10,0.9836065573770492,0.7944574086229509
hotel_133,2023-02-18,2023-02-10,0.9836065573770492,0.8224308467999083
hotel_133,2023-02-19,2023-02-10,0.9672131147540983,0.6254047696217344
hotel_133,2023-02-20,2023-02-10,0.4426229508196721,0.724741229745305
hotel_133,2023-02-21,2023-02-10,0.36065573770491804,0.8004800418076623
hotel_133,2023-02-22,2023-02-10,0.39344262295081966,0.8397801141265255
hotel_133,2023-02-23,2023-02-10,0.5737704918032787,0.854034607019466
hotel_133,2023-02-24,2023-02-10,0.7377049180327869,0.83259588585134
hotel_133,2023-02-25,2023-02-10,0.7704918032786885,0.8742071092319144
hotel_133,2023-02-26,2023-02-10,0.5245901639344263,0.6111766854182493
hotel_133,2023-02-27,2023-02-10,0.8360655737704918,0.7125086700676477
hotel_133,2023-02-28,2023-02-10,0.6721311475409836,0.7452294834064871
hotel_133,2023-03-01,2023-02-10,0.6557377049180327,0.7833235717979875
hotel_133,2023-03-02,2023-02-10,0.6557377049180327,0.801189495467506
hotel_133,2023-03-03,2023-02-10,0.819672131147541,0.851404877698087
hotel_133,2023-03-04,2023-02-10,0.9344262295081968,0.8835197757830153
hotel_133,2023-03-05,2023-02-10,0.819672131147541,0.6358564896053418
hotel_133,2023-03-06,2023-02-10,0.819672131147541,0.7140401146364669
hotel_133,2023-03-07,2023-02-10,0.8032786885245902,0.7517849991383233
hotel_133,2023-03-08,2023-02-10,0.8360655737704918,0.779817873356732
hotel_133,2023-03-09,2023-02-10,0.819672131147541,0.798803450761241
hotel_133,2023-03-10,2023-02-10,0.8688524590163934,0.8689198192182599
hotel_14,2023-02-11,2023-02-10,0.7830188679245284,0.8866841989445665
hotel_14,2023-02-12,2023-02-10,0.4716981132075472,0.6216128637362988
hotel_14,2023-02-13,2023-02-10,0.660377358490566,0.7320847356339321
hotel_14,2023-02-14,2023-02-10,0.8301886792452831,0.7774425354645244
hotel_14,2023-02-15,2023-02-10,0.9245283018867925,0.8361781193782909
hotel_14,2023-02-16,2023-02-10,0.9433962264150944,0.853294174297186
hotel_14,2023-02-17,2023-02-10,0.9716981132075472,0.8215725602329583
hotel_14,2023-02-18,2023-02-10,0.9433962264150944,0.8826576190621906
hotel_14,2023-02-19,2023-02-10,0.8962264150943396,0.619932997856189
hotel_14,2023-02-20,2023-02-10,0.9339622641509434,0.7125086700676477
hotel_14,2023-02-21,2023-02-10,0.9339622641509434,0.7546574154780328
hotel_14,2023-02-22,2023-02-10,0.9905660377358491,0.7959837372684304
hotel_14,2023-02-23,2023-02-10,0.9056603773584906,0.8168628129025928
hotel_14,2023-02-24,2023-02-10,0.8962264150943396,0.864682461429099
hotel_14,2023-02-25,2023-02-10,0.8773584905660378,0.8919427860876508
hotel_14,2023-02-26,2023-02-10,0.6886792452830188,0.6553891505971253
hotel_14,2023-02-27,2023-02-10,0.7830188679245284,0.7334633344723291
hotel_14,2023-02-28,2023-02-10,0.7452830188679245,0.7868906614280432
hotel_14,2023-03-01,2023-02-10,0.7830188679245284,0.8266064680539223
hotel_14,2023-03-02,2023-02-10,0.660377358490566,0.8402324792654019
hotel_14,2023-03-03,2023-02-10,0.8490566037735849,0.8858257633842748
hotel_14,2023-03-04,2023-02-10,0.8584905660377359,0.8947391434734939
hotel_14,2023-03-05,2023-02-10,0.4528301886792453,0.6502131597777746
hotel_14,2023-03-06,2023-02-10,0.6509433962264151,0.7293456603526793
hotel_14,2023-03-07,2023-02-10,0.7547169811320755,0.7646975169190168
hotel_14,2023-03-08,2023-02-10,0.7830188679245284,0.7832784785141635
hotel_14,2023-03-09,2023-02-10,0.7830188679245284,0.8129646784206267
hotel_14,2023-03-10,2023-02-10,0.8867924528301887,0.8806520574609742
hotel_21,2023-02-11,2023-02-10,0.9953703703703703,0.9816128257050404
hotel_21,2023-02-12,2023-02-10,0.9907407407407407,0.9120218186857495
hotel_21,2023-02-13,2023-02-10,0.9953703703703703,0.9399735206895014
hotel_21,2023-02-14,2023-02-10,0.9953703703703703,0.9768113354997817
hotel_21,2023-02-15,2023-02-10,0.9814814814814815,0.9940540180745983
hotel_21,2023-02-16,2023-02-10,0.9768518518518519,0.9743052981385172
hotel_21,2023-02-17,2023-02-10,0.9814814814814815,0.9841683038961851
hotel_21,2023-02-18,2023-02-10,0.9814814814814815,0.98020355564165
hotel_21,2023-02-19,2023-02-10,0.9722222222222222,0.9165370058124662
hotel_21,2023-02-20,2023-02-10,0.9722222222222222,0.9431781454403904
hotel_21,2023-02-21,2023-02-10,0.9953703703703703,0.9628895239120129
hotel_21,2023-02-22,2023-02-10,0.9953703703703703,0.9759205874353357
hotel_21,2023-02-23,2023-02-10,0.9722222222222222,0.977880464638416
hotel_21,2023-02-24,2023-02-10,1.0,0.9875592934268965
hotel_21,2023-02-25,2023-02-10,0.9861111111111112,0.9844593503469363
hotel_21,2023-02-26,2023-02-10,0.9444444444444444,0.9190512882678306
hotel_21,2023-02-27,2023-02-10,0.9907407407407407,0.9248134428699774
hotel_21,2023-02-28,2023-02-10,0.9953703703703703,0.9734995437311614
hotel_21,2023-03-01,2023-02-10,0.9907407407407407,0.9722891537295133
hotel_21,2023-03-02,2023-02-10,0.9814814814814815,0.9639725321271227
hotel_21,2023-03-03,2023-02-10,0.9953703703703703,0.9751544491588247
hotel_21,2023-03-04,2023-02-10,0.9861111111111112,0.9800889708965389
hotel_21,2023-03-05,2023-02-10,0.8842592592592593,0.9163647781031256
hotel_21,2023-03-06,2023-02-10,0.9907407407407407,0.9341609555438695
hotel_21,2023-03-07,2023-02-10,1.0,0.9559141214157135
hotel_21,2023-03-08,2023-02-10,0.9953703703703703,0.9671316444985043
hotel_21,2023-03-09,2023-02-10,1.0,0.9732494994454699
hotel_21,2023-03-10,2023-02-10,0.9907407407407407,0.9758676720496016
hotel_28,2023-02-11,2023-02-10,0.0,0.005951480202385777
hotel_28,2023-02-12,2023-02-10,0.0,0.0005917159600562674
hotel_28,2023-02-13,2023-02-10,0.0,0.0075722407992662895
hotel_28,2023-02-14,2023-02-10,0.0,0.005879151741908199
hotel_28,2023-02-15,2023-02-10,0.0,0.011528647994521642
hotel_28,2023-02-16,2023-02-10,0.0,0.013416188368581005
hotel_28,2023-02-17,2023-02-10,0.0,0.02594628217863947
hotel_28,2023-02-18,2023-02-10,0.0,0.016088428783779994
hotel_28,2023-02-19,2023-02-10,0.0,0.025880866011348425
hotel_28,2023-02-20,2023-02-10,0.0,0.01069323393968231
hotel_28,2023-02-21,2023-02-10,0.0,0.020978260314038485
hotel_28,2023-02-22,2023-02-10,0.0,0.010235992785329757
hotel_28,2023-02-23,2023-02-10,0.0,0.012707141654021422
hotel_28,2023-02-24,2023-02-10,0.0,0.01855594278307047
hotel_28,2023-02-25,2023-02-10,0.0,0.01199228424602023
hotel_28,2023-02-26,2023-02-10,0.0,0.008766290821844196
hotel_28,2023-02-27,2023-02-10,0.0,0.0031992864737686775
hotel_28,2023-02-28,2023-02-10,0.0,0.0083530028808062
hotel_28,2023-03-01,2023-02-10,0.0,0.0040202299490549286
hotel_28,2023-03-02,2023-02-10,0.0,0.006576845326466371
hotel_28,2023-03-03,2023-02-10,0.0,0.00901560783200339
hotel_28,2023-03-04,2023-02-10,0.0,0.009780610424645493
hotel_28,2023-03-05,2023-02-10,0.0,0.0011017775939271693
hotel_28,2023-03-06,2023-02-10,0.0,0.005366011103393102
hotel_28,2023-03-07,2023-02-10,0.0,0.003672922046035013
hotel_28,2023-03-08,2023-02-10,0.0,0.009322418298648456
hotel_28,2023-03-09,2023-02-10,0.0,0.0041979736788963495
hotel_28,2023-03-10,2023-02-10,0.0,0.013108246570958075
hotel_35,2023-02-11,2023-02-10,0.5703125,0.5186788156966626
hotel_35,2023-02-12,2023-02-10,0.48828125,0.4478233909720264
hotel_35,2023-02-13,2023-02-10,0.53515625,0.47993973331781253
hotel_35,2023-02-14,2023-02-10,0.6015625,0.5546509516389799
hotel_35,2023-02-15,2023-02-10,0.638671875,0.6509003377000949
hotel_35,2023-02-16,2023-02-10,0.63671875,0.6754976049978467
hotel_35,2023-02-17,2023-02-10,0.693359375,0.6860066747750427
hotel_35,2023-02-18,2023-02-10,0.673828125,0.6715839378306624
hotel_35,2023-02-19,2023-02-10,0.638671875,0.5369787440901976
hotel_35,2023-02-20,2023-02-10,0.8046875,0.5656039841384504
hotel_35,2023-02-21,2023-02-10,0.84375,0.6236941871430957
hotel_35,2023-02-22,2023-02-10,0.83984375,0.6799085503867115
hotel_35,2023-02-23,2023-02-10,0.869140625,0.695071770763749
hotel_35,2023-02-24,2023-02-10,0.78515625,0.6727719301750544
hotel_35,2023-02-25,2023-02-10,0.712890625,0.7094599458015441
hotel_35,2023-02-26,2023-02-10,0.666015625,0.5318823537102505
hotel_35,2023-02-27,2023-02-10,0.716796875,0.6028054726001396
hotel_35,2023-02-28,2023-02-10,0.810546875,0.6833177541068443
hotel_35,2023-03-01,2023-02-10,0.81640625,0.715215047295043
hotel_35,2023-03-02,2023-02-10,0.87109375,0.7351913085868678
hotel_35,2023-03-03,2023-02-10,0.796875,0.7760538393869988
hotel_35,2023-03-04,2023-02-10,0.740234375,0.8118200319455715
hotel_35,2023-03-05,2023-02-10,0.626953125,0.596297710020834
hotel_35,2023-03-06,2023-02-10,0.64453125,0.7106979827599944
hotel_35,2023-03-07,2023-02-10,0.677734375,0.7340104132438761
hotel_35,2023-03-08,2023-02-10,0.720703125,0.7678299530921671
hotel_35,2023-03-09,2023-02-10,0.671875,0.798441585049857
hotel_35,2023-03-10,2023-02-10,0.595703125,0.8342723562237386
hotel_42,2023-02-11,2023-02-10,0.6639676113360324,0.6649310471953604
hotel_42,2023-02-12,2023-02-10,0.4089068825910931,0.38148108642657286
hotel_42,2023-02-13,2023-02-10,0.24696356275303644,0.38039717965970216
hotel_42,2023-02-14,2023-02-10,0.5344129554655871,0.42420834601017904
hotel_42,2023-02-15,2023-02-10,0.4008097165991903,0.516852869149956
